holdingId,derivCat,counterpartyName,counterpartyLei,unrealizedAppr,refInstType,refIssuerName,refIssueTitle,refCusip,refIsin,refTicker,swapFlag,terminationDt,notionalAmt,swapCurCd,recFixedOrFloating,recDesc,pmntFixedOrFloating,pmntFloatingRtIndex,pmntFloatingRtSpread,pmntPmntAmt,pmntCurCdLeg,pmntRateTenor,pmntRateUnit
81369Y803-TRS-07/07/27-L-CLST,SWP,CLST,PH3GC4D422NYQR1MOV68,-13882.84,otherRefInst,STATE STREET TECHNOLOGY SELECT SECTOR SPDR ETF,STATE STREET TECHNOLOGY SELECT SECTOR SPDR ETF,81369Y803,US81369Y8030,XLK,Y,2027-07-07,1388283.75,USD,Other,Total return of State Street Technology Select,Floating,USD-SOFR,0.66,1388283.75,USD,Month,3
