Account,bbgid,rawTicker,name,lei,title,cusip,isin,ticker,invCountry,assetCat,issuerCat,derivCat,counterpartyName,counterpartyLei,putOrCall,writtenOrPur,exercisePrice,exercisePriceCurCd,expDt,delta,refInstType,refIndexName,refIndexIdentifier,swapFlag,terminationDt,notionalAmt,swapCurCd,unrealizedAppr,valUSD,pctVal,recFixedOrFloating,recDesc,pmntFixedOrFloating,pmntFloatingRtIndex,pmntFloatingRtSpread,pmntPmntAmt,pmntCurCdLeg,pmntRateTenor,pmntRateUnit,refIssuerName,refIssueTitle,refCusip,refIsin,refTicker,maturityDt,couponKind,annualizedRt,isDefault,areIntrstPmntsInArrs,isPaidKind
XIWC,464288869 Equity,464288869-TRS-07/05/27-L-MREX,N/A,N/A,ISHARES MICRO-CAP ETF-SWAP-MREX-L,464288869-TRS-07/05/27-L-MREX,,464288869-TRS-07/05/27-L-MREX,US,DE,OTHER,SWP,MREX,UDJTU07RWJ6VS87R2C28,,,,,,,otherRefInst,,,Y,2027-07-05,1526822.22,USD,15268.22,1526822.22,200.33,Other,Total return of iShares Micro-Cap ETF,Floating,USD-SOFR,0.58,1526822.22,USD,Month,3,iShares Micro-Cap ETF,ISHARES MICRO-CAP ETF,464288869,US4642888691,IWC,,,,,,
XIWC,FGXXX US Equity,FGXXX,First American Government Obli,549300R5MYM6VZF1RM44,First American Government Obligations Fund,31846V336,US31846V3362,FGXXX,US,STIV,RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
