Account,bbgid,rawTicker,name,lei,title,cusip,isin,ticker,invCountry,assetCat,issuerCat,derivCat,counterpartyName,counterpartyLei,putOrCall,writtenOrPur,exercisePrice,exercisePriceCurCd,expDt,delta,refInstType,refIndexName,refIndexIdentifier,swapFlag,terminationDt,notionalAmt,swapCurCd,unrealizedAppr,valUSD,pctVal,recFixedOrFloating,recDesc,pmntFixedOrFloating,pmntFloatingRtIndex,pmntFloatingRtSpread,pmntPmntAmt,pmntCurCdLeg,pmntRateTenor,pmntRateUnit,refIssuerName,refIssueTitle,refCusip,refIsin,refTicker,maturityDt,couponKind,annualizedRt,isDefault,areIntrstPmntsInArrs,isPaidKind
XLKX,81369Y803 Equity,81369Y803-TRS-07/07/27-L-CLST,N/A,N/A,STATE STREET TECHNOLOGY SELECT SECTOR SPDR ETF-SWAP-CLST-L,81369Y803-TRS-07/07/27-L-CLST,,81369Y803-TRS-07/07/27-L-CLST,US,DE,OTHER,SWP,CLST,PH3GC4D422NYQR1MOV68,,,,,,,otherRefInst,,,Y,2027-07-07,1388283.75,USD,-13882.84,1388283.75,199.78,Other,Total return of State Street Technology Select,Floating,USD-SOFR,0.66,1388283.75,USD,Month,3,State Street Technology Select,SS TECHNOLOGY SELECT SECTOR,81369Y803,US81369Y8030,XLK,,,,,,
XLKX,FGXXX US Equity,FGXXX,First American Government Obli,549300R5MYM6VZF1RM44,First American Government Obligations Fund,31846V336,US31846V3362,FGXXX,US,STIV,RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
