holdingId,derivCat,counterpartyName,counterpartyLei,refInstType,refIssuerName,refIssueTitle,refCusip,refIsin,refTicker,swapFlag,terminationDt,notionalAmt,swapCurCd,recFixedOrFloating,recDesc,pmntFixedOrFloating,pmntFloatingRtIndex,pmntPmntAmt,pmntCurCdLeg,pmntRateTenor,pmntRateUnit
81369Y605-TRS-12/01/27-L-CANT,SWP,Cantor Fitzgerald & Co.,5493004J7H4GCPG6OB62,otherRefInst,STATE STREET FINANCIAL SELECT SECTOR SPDR ETF,STATE STREET FINANCIAL SELECT SECTOR SPDR ETF,81369Y605,US81369Y6059,XLF,Y,2027-12-01,1360620.16,USD,Other,Total return of STATE STREET FINANCIAL SELECT SECTOR SPDR ETF,Floating,USD-SOFR,1360620.16,USD,Month,3
