holdingId,name,lei,title,cusip,isin,ticker,balance,units,curCd,valUSD,pctVal,payoffProfile,assetCat,issuerCat,invCountry,isRestrictedSec,fairValLevel,isCashCollateral,isNonCashCollateral,isLoanByFund,otherDesc,otherValue
EEM-C13.08-20270430,EEM 04/30/2027 13.08 C,N/A,EEM 04/30/2027 13.08 C,N/A,,EEM-C13.08-20270430,793.0,NC,USD,4572759.01,85.73,Long,DE,CORP,US,N,2,N,N,N,USER DEFINED,EEM-C13.08-20270430
EEM-C81.1-20270430,EEM 04/30/2027 81.1 C,N/A,EEM 04/30/2027 81.1 C,N/A,,EEM-C81.1-20270430,793.0,NC,USD,-385275.56,-7.22,Short,DE,CORP,US,N,2,N,N,N,USER DEFINED,EEM-C81.1-20270430
EEM-P55.59-20270430,EEM 04/30/2027 55.59 P,N/A,EEM 04/30/2027 55.59 P,N/A,,EEM-P55.59-20270430,793.0,NC,USD,-166177.35,-3.12,Short,DE,CORP,US,N,2,N,N,N,USER DEFINED,EEM-P55.59-20270430
EEM-P65.4-20270430,EEM 04/30/2027 65.4 P,N/A,EEM 04/30/2027 65.4 P,N/A,,EEM-P65.4-20270430,793.0,NC,USD,381994.13,7.16,Long,DE,CORP,US,N,2,N,N,N,USER DEFINED,EEM-P65.4-20270430
91282CMY4,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.75% 04/30/2027,91282CMY4,US91282CMY48,,726000,PA,USD,723995.65,13.57,Long,DBT,UST,US,N,2,N,N,N,,
FGXXX,First American Government Obli,549300R5MYM6VZF1RM44,First American Government Obligations Fund,31846V336,US31846V3362,FGXXX,200646.3,NS,USD,200646.3,3.76,Long,STIV,RF,US,N,1,N,N,N,,
