Account,bbgid,rawTicker,name,lei,title,cusip,isin,ticker,invCountry,assetCat,issuerCat,derivCat,counterpartyName,counterpartyLei,putOrCall,writtenOrPur,exercisePrice,exercisePriceCurCd,expDt,delta,refInstType,refIndexName,refIndexIdentifier,swapFlag,terminationDt,notionalAmt,swapCurCd,unrealizedAppr,valUSD,pctVal,recFixedOrFloating,recDesc,pmntFixedOrFloating,pmntFloatingRtIndex,pmntFloatingRtSpread,pmntPmntAmt,pmntCurCdLeg,pmntRateTenor,pmntRateUnit,refIssuerName,refIssueTitle,refCusip,refIsin,refTicker,maturityDt,couponKind,annualizedRt,isDefault,areIntrstPmntsInArrs,isPaidKind
EMJN,,2EEM  270528C00014020,EEM 05/28/2027 14.02 C,N/A,EEM 05/28/2027 14.02 C,2EEM  270528C00014020,,EEM-C14.02-20270528,US,DE,CORP,OPT,Options Clearing Corp,T3UUSPI22ZN3MDB3ZK90,Call,Purchased,14.02,USD,2027-05-28,0.7300,indexBasket,MSCI Emerging Markets Index,MXEF,,,,,-24715.56,1235777.94,82.27,,,,,,,,,,,,,,,,,,,,
EMJN,,2EEM  270528C00087030,EEM 05/28/2027 87.03 C,N/A,EEM 05/28/2027 87.03 C,2EEM  270528C00087030,,EEM-C87.03-20270528,US,DE,CORP,OPT,Options Clearing Corp,T3UUSPI22ZN3MDB3ZK90,Call,Written,87.03,USD,2027-05-28,0.3100,indexBasket,MSCI Emerging Markets Index,MXEF,,,,,3013.53,-75338.13,-5.02,,,,,,,,,,,,,,,,,,,,
EMJN,,2EEM  270528P00059570,EEM 05/28/2027 59.57 P,N/A,EEM 05/28/2027 59.57 P,2EEM  270528P00059570,,EEM-P59.57-20270528,US,DE,CORP,OPT,Options Clearing Corp,T3UUSPI22ZN3MDB3ZK90,Put,Written,59.57,USD,2027-05-28,-0.3900,indexBasket,MSCI Emerging Markets Index,MXEF,,,,,-671.33,-67133.12,-4.47,,,,,,,,,,,,,,,,,,,,
EMJN,,2EEM  270528P00070080,EEM 05/28/2027 70.08 P,N/A,EEM 05/28/2027 70.08 P,2EEM  270528P00070080,,EEM-P70.08-20270528,US,DE,CORP,OPT,Options Clearing Corp,T3UUSPI22ZN3MDB3ZK90,Put,Purchased,70.08,USD,2027-05-28,-0.7100,indexBasket,MSCI Emerging Markets Index,MXEF,,,,,2881.61,144080.41,9.59,,,,,,,,,,,,,,,,,,,,
EMJN,912828ZS2 Govt,912828ZS2,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 0.5% 05/31/2027,912828ZS2,US912828ZS21,,US,DBT,UST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2027-05-31,Fixed,0.5,,,
EMJN,FGXXX US Equity,FGXXX,First American Government Obli,549300R5MYM6VZF1RM44,First American Government Obligations Fund,31846V336,US31846V3362,FGXXX,US,STIV,RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
