holdingId,derivCat,counterpartyName,counterpartyLei,refInstType,refIssuerName,refIssueTitle,refCusip,refIsin,refTicker,swapFlag,terminationDt,notionalAmt,swapCurCd,recFixedOrFloating,recDesc,pmntFixedOrFloating,pmntFloatingRtIndex,pmntPmntAmt,pmntCurCdLeg,pmntRateTenor,pmntRateUnit
172755100-TRS-12/01/27-L-CANT,SWP,Cantor Fitzgerald & Co.,5493004J7H4GCPG6OB62,otherRefInst,"CIRRUS LOGIC, INC.","CIRRUS LOGIC, INC.",172755100,US1727551004,CRUS,Y,2027-12-01,498552.54,USD,Other,"Total return of CIRRUS LOGIC, INC.",Floating,USD-SOFR,498552.54,USD,Month,3
