holdingId,derivCat,counterpartyName,counterpartyLei,unrealizedAppr,refInstType,refIssuerName,refIssueTitle,refCusip,refIsin,refTicker,swapFlag,terminationDt,notionalAmt,swapCurCd,recFixedOrFloating,recDesc,pmntFixedOrFloating,pmntFloatingRtIndex,pmntFloatingRtSpread,pmntPmntAmt,pmntCurCdLeg,pmntRateTenor,pmntRateUnit
65487K100-TRS-12/01/27-L-CANT,SWP,Cantor Fitzgerald & Co.,5493004J7H4GCPG6OB62,-19856.08,otherRefInst,"NLIGHT, INC.","NLIGHT, INC.",65487K100,US65487K1007,LASR,Y,2027-12-01,460644.39,USD,Other,"Total return of NLIGHT, INC.",Floating,USD-SOFR,0,460644.39,USD,Month,3
