holdingId,name,lei,title,cusip,isin,ticker,balance,units,curCd,valUSD,pctVal,payoffProfile,assetCat,issuerCat,invCountry,isRestrictedSec,fairValLevel,isCashCollateral,isNonCashCollateral,isLoanByFund,otherDesc,otherValue
SPY-C151.71-20270528,SPY 05/28/2027 151.71 C,N/A,SPY 05/28/2027 151.71 C,N/A,,SPY-C151.71-20270528,16.0,NC,USD,958328.45,77.07,Long,DE,CORP,US,N,2,N,N,N,USER DEFINED,SPY-C151.71-20270528
SPY-C896.22-20270528,SPY 05/28/2027 896.22 C,N/A,SPY 05/28/2027 896.22 C,N/A,,SPY-C896.22-20270528,16.0,NC,USD,-11764.13,-0.95,Short,DE,CORP,US,N,2,N,N,N,USER DEFINED,SPY-C896.22-20270528
SPY-P682.69-20270528,SPY 05/28/2027 682.69 P,N/A,SPY 05/28/2027 682.69 P,N/A,,SPY-P682.69-20270528,16.0,NC,USD,-39196,-3.15,Short,DE,CORP,US,N,2,N,N,N,USER DEFINED,SPY-P682.69-20270528
SPY-P758.54-20270528,SPY 05/28/2027 758.54 P,N/A,SPY 05/28/2027 758.54 P,N/A,,SPY-P758.54-20270528,16.0,NC,USD,69535.36,5.59,Long,DE,CORP,US,N,2,N,N,N,USER DEFINED,SPY-P758.54-20270528
912828ZS2,United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 0.5% 05/31/2027,912828ZS2,US912828ZS21,,230000,PA,USD,222406.14,17.89,Long,DBT,UST,US,N,2,N,N,N,,
FGXXX,First American Government Obli,549300R5MYM6VZF1RM44,First American Government Obligations Fund,31846V336,US31846V3362,FGXXX,44024.29,NS,USD,44024.29,3.54,Long,STIV,RF,US,N,1,N,N,N,,
