holdingId,derivCat,counterpartyName,counterpartyLei,refInstType,refIssuerName,refIssueTitle,refCusip,refIsin,refTicker,swapFlag,terminationDt,notionalAmt,swapCurCd,recFixedOrFloating,recDesc,pmntFixedOrFloating,pmntFloatingRtIndex,pmntFloatingRtSpread,pmntPmntAmt,pmntCurCdLeg,pmntRateTenor,pmntRateUnit
218946663-TRS-07/07/27-L-CLST,SWP,Clear Street LLC,549300KNQS43Y7TO3X67,otherRefInst,EUROVEST EUV FUND MASTER FIC FIM,EUROVEST EUV FUND MASTER FIC FIM,218946663,US2189466632,EUV,Y,2027-07-07,2442639.36,USD,Other,Total return of Corgi Lithography & Semiconduc,Floating,USD-SOFR,0.28,2442639.36,USD,Month,3
