Account,bbgid,rawTicker,name,lei,title,cusip,isin,ticker,invCountry,assetCat,issuerCat,derivCat,counterpartyName,counterpartyLei,putOrCall,writtenOrPur,exercisePrice,exercisePriceCurCd,expDt,delta,refInstType,refIndexName,refIndexIdentifier,swapFlag,terminationDt,notionalAmt,swapCurCd,unrealizedAppr,valUSD,pctVal,recFixedOrFloating,recDesc,pmntFixedOrFloating,pmntFloatingRtIndex,pmntFloatingRtSpread,pmntPmntAmt,pmntCurCdLeg,pmntRateTenor,pmntRateUnit,refIssuerName,refIssueTitle,refCusip,refIsin,refTicker,maturityDt,couponKind,annualizedRt,isDefault,areIntrstPmntsInArrs,isPaidKind
TAJX,46429B598 Equity,46429B598-TRS-07/05/27-L-MREX,N/A,N/A,ISHARES MSCI INDIA ETF-SWAP-MREX-L,46429B598-TRS-07/05/27-L-MREX,,46429B598-TRS-07/05/27-L-MREX,US,DE,OTHER,SWP,MREX,UDJTU07RWJ6VS87R2C28,,,,,,,otherRefInst,,,Y,2027-07-05,1340501.76,USD,0.00,1340501.76,200.12,Other,Total return of iShares MSCI India ETF,Floating,USD-SOFR,0.31,1340501.76,USD,Month,3,iShares MSCI India ETF,ISHARES MSCI INDIA ETF,46429B598,US46429B5984,INDA,,,,,,
TAJX,FGXXX US Equity,FGXXX,First American Government Obli,549300R5MYM6VZF1RM44,First American Government Obligations Fund,31846V336,US31846V3362,FGXXX,US,STIV,RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
