holdingId,derivCat,counterpartyName,counterpartyLei,unrealizedAppr,refInstType,refIssuerName,refIssueTitle,refCusip,refIsin,refTicker,swapFlag,terminationDt,notionalAmt,swapCurCd,recFixedOrFloating,recDesc,pmntFixedOrFloating,pmntFloatingRtIndex,pmntFloatingRtSpread,pmntPmntAmt,pmntCurCdLeg,pmntRateTenor,pmntRateUnit
78464A870-TRS-12/01/27-L-CANT,SWP,CANT,WVN8WS9FGENU1O2MB058,-16120.45,otherRefInst,STATE STREET SPDR S&P BIOTECH ETF,STATE STREET SPDR S&P BIOTECH ETF,78464A870,US78464A8707,XBI,Y,2027-12-01,1612044.72,USD,Other,Total return of State Street SPDR S&P Biotech,Floating,USD-SOFR,0.26,1612044.72,USD,Month,3
