holdingId,derivCat,counterpartyName,counterpartyLei,unrealizedAppr,refInstType,refIssuerName,refIssueTitle,refCusip,refIsin,refTicker,swapFlag,terminationDt,notionalAmt,swapCurCd,recFixedOrFloating,recDesc,pmntFixedOrFloating,pmntFloatingRtIndex,pmntFloatingRtSpread,pmntPmntAmt,pmntCurCdLeg,pmntRateTenor,pmntRateUnit
46429B598-TRS-07/05/27-L-MREX,SWP,MREX,UDJTU07RWJ6VS87R2C28,0.00,otherRefInst,ISHARES MSCI INDIA ETF,ISHARES MSCI INDIA ETF,46429B598,US46429B5984,INDA,Y,2027-07-05,1340501.76,USD,Other,Total return of iShares MSCI India ETF,Floating,USD-SOFR,0.31,1340501.76,USD,Month,3
