holdingId,derivCat,counterpartyName,counterpartyLei,refInstType,refIssuerName,refIssueTitle,refCusip,refIsin,refTicker,swapFlag,terminationDt,notionalAmt,swapCurCd,recFixedOrFloating,recDesc,pmntFixedOrFloating,pmntFloatingRtIndex,pmntFloatingRtSpread,pmntPmntAmt,pmntCurCdLeg,pmntRateTenor,pmntRateUnit
500767363-TRS-07/05/27-L-MREX,SWP,Marex Capital Markets Inc.,5493006BWPDUCYG6EQ34,otherRefInst,KRANESHARES ARTIFICIAL INTELLIGENCE AND TECHNOLOGY PUBLIC AND PRIVATE ETF,KRANESHARES ARTIFICIAL INTELLIGENCE AND TECHNOLOGY PUBLIC AND PRIVATE ETF,500767363,US5007673636,AGIX,Y,2027-07-05,1332914.66,USD,Other,Total return of KraneShares Public-Private AI,Floating,USD-SOFR,0.61,1332914.66,USD,Month,3
