holdingId,derivCat,counterpartyName,counterpartyLei,unrealizedAppr,refInstType,refIssuerName,refIssueTitle,refCusip,refIsin,refTicker,swapFlag,terminationDt,notionalAmt,swapCurCd,recFixedOrFloating,recDesc,pmntFixedOrFloating,pmntFloatingRtIndex,pmntFloatingRtSpread,pmntPmntAmt,pmntCurCdLeg,pmntRateTenor,pmntRateUnit
81369Y209-TRS-07/07/27-L-CLST,SWP,Clear Street LLC,549300KNQS43Y7TO3X67,15914.34,otherRefInst,STATE STREET HEALTH CARE SELECT SECTOR SPDR ETF,STATE STREET HEALTH CARE SELECT SECTOR SPDR ETF,81369Y209,US81369Y2090,XLV,Y,2027-07-07,1097065.90,USD,Other,Total return of STATE STREET HEALTH CARE SELECT SECTOR SPDR ETF,Floating,USD-SOFR,0,1097065.90,USD,Month,3
