Account,bbgid,rawTicker,name,lei,title,cusip,isin,ticker,invCountry,assetCat,issuerCat,derivCat,counterpartyName,counterpartyLei,putOrCall,writtenOrPur,exercisePrice,exercisePriceCurCd,expDt,delta,refInstType,refIndexName,refIndexIdentifier,swapFlag,terminationDt,notionalAmt,swapCurCd,unrealizedAppr,valUSD,pctVal,recFixedOrFloating,recDesc,pmntFixedOrFloating,pmntFloatingRtIndex,pmntFloatingRtSpread,pmntPmntAmt,pmntCurCdLeg,pmntRateTenor,pmntRateUnit,refIssuerName,refIssueTitle,refCusip,refIsin,refTicker,maturityDt,couponKind,annualizedRt,isDefault,areIntrstPmntsInArrs,isPaidKind
XLPX,81369Y308 Equity,81369Y308-TRS-07/07/27-L-CLST,N/A,N/A,STATE STREET CONSUMER STAPLES SELECT SECTOR SPDR ETF-SWAP-CLST-L,81369Y308-TRS-07/07/27-L-CLST,,81369Y308-TRS-07/07/27-L-CLST,US,DE,OTHER,SWP,CLST,PH3GC4D422NYQR1MOV68,,,,,,,otherRefInst,,,Y,2027-07-07,1269681.00,USD,-25393.62,1269681,199.96,Other,Total return of State Street Consumer Staples,Floating,USD-SOFR,0.83,1269681.00,USD,Month,3,State Street Consumer Staples,SS CONSUMER STAPLES SEL SECT,81369Y308,US81369Y3080,XLP,,,,,,
XLPX,FGXXX US Equity,FGXXX,First American Government Obli,549300R5MYM6VZF1RM44,First American Government Obligations Fund,31846V336,US31846V3362,FGXXX,US,STIV,RF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
