name,lei,title,cusip,isin,ticker,invCountry,assetCat,issuerCat
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4% 02/29/2028,91282CGP0,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.625% 03/31/2028,91282CGT2,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.5% 04/30/2028,91282CHA2,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.625% 05/31/2028,91282CHE4,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4% 06/30/2028,91282CHK0,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.125% 07/31/2028,91282CHQ7,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.375% 08/31/2028,91282CHX2,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.625% 09/30/2028,91282CJA0,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.875% 10/31/2028,91282CJF9,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.375% 11/30/2028,91282CJN2,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.75% 12/31/2028,91282CJR3,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4% 01/31/2029,91282CJW2,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.25% 02/28/2029,91282CKD2,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.125% 03/31/2029,91282CKG5,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.625% 04/30/2029,91282CKP5,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.625% 06/15/2027,91282CKV2,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.375% 07/15/2027,91282CKZ3,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.75% 08/15/2027,91282CLG4,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.375% 09/15/2027,91282CLL3,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.875% 10/15/2027,91282CLQ2,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.125% 11/15/2027,91282CLX7,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4% 12/15/2027,91282CMB4,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.25% 01/15/2028,91282CMF5,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 4.25% 02/15/2028,91282CMN8,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.875% 03/15/2028,91282CMS7,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.75% 04/15/2028,91282CMW8,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.75% 05/15/2028,91282CND9,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.875% 05/31/2027,91282CNE7,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.875% 06/15/2028,91282CNH0,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.75% 06/30/2027,91282CNL1,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.875% 07/15/2028,91282CNM9,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.875% 07/31/2027,91282CNP2,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.625% 08/15/2028,91282CNU1,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.625% 08/31/2027,91282CNV9,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.375% 09/15/2028,91282CNY3,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.5% 09/30/2027,91282CPB1,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.5% 10/15/2028,91282CPC9,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.5% 10/31/2027,91282CPE5,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.5% 11/15/2028,91282CPK1,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.375% 11/30/2027,91282CPL9,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.5% 12/15/2028,91282CPP0,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.375% 12/31/2027,91282CPS4,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.5% 01/15/2029,91282CPT2,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.5% 02/15/2029,91282CQA2,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.375% 02/29/2028,91282CQB0,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.5% 03/15/2029,91282CQE4,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.875% 03/31/2028,91282CQH7,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.875% 04/15/2029,91282CQJ3,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.75% 04/30/2028,91282CQL8,,,US,DBT,UST
United States Treasury Note/Bo,254900HROIFWPRGM1V77,United States Treasury Note/Bond 3.875% 05/15/2029,91282CQR5,,,US,DBT,UST
