name,lei,title,cusip,isin,ticker,invCountry,assetCat,issuerCat
US Bancorp 4.653% 02/01/2029,N/A,US Bancorp 4.653% 02/01/2029,91159HJK7,,91159HJK7,US,EC,CORP
US Bancorp 5.083% 05/15/2031,N/A,US Bancorp 5.083% 05/15/2031,91159HJV3,,91159HJV3,US,EC,CORP
RTX Corp 4.125% 11/16/2028,N/A,RTX Corp 4.125% 11/16/2028,913017CY3,,913017CY3,US,EC,CORP
UnitedHealth Group Inc 5.3% 02,N/A,UnitedHealth Group Inc 5.3% 02/15/2030,91324PEQ1,,91324PEQ1,US,EC,CORP
Ventas Realty LP 4% 03/01/2028,N/A,Ventas Realty LP 4% 03/01/2028,92277GAM9,,92277GAM9,US,EC,CORP
Verizon Communications Inc 2.5,N/A,Verizon Communications Inc 2.55% 03/21/2031,92343VGJ7,,92343VGJ7,US,EC,CORP
Visa Inc 2.05% 04/15/2030,N/A,Visa Inc 2.05% 04/15/2030,92826CAM4,,92826CAM4,US,EC,CORP
Vistra Operations Co LLC 5% 04,N/A,Vistra Operations Co LLC 5% 04/30/2031,92840VBA9,,92840VBA9,US,EC,CORP
Waste Management Inc 4.5% 03/1,N/A,Waste Management Inc 4.5% 03/15/2028,94106LCB3,,94106LCB3,US,EC,CORP
Wells Fargo & Co 5.15% 04/23/2,N/A,Wells Fargo & Co 5.15% 04/23/2031,95000U3W1,,95000U3W1,US,EC,CORP
Westpac Banking Corp 4.11% 07/,N/A,Westpac Banking Corp 4.11% 07/24/2034,961214EF6,,961214EF6,US,EC,CORP
Westpac Banking Corp 1.953% 11,N/A,Westpac Banking Corp 1.953% 11/20/2028,961214EW9,,961214EW9,US,EC,CORP
Woodside Finance Ltd 5.4% 05/1,N/A,Woodside Finance Ltd 5.4% 05/19/2030,980236AT0,,980236AT0,US,EC,CORP
