holdingId,derivCat,counterpartyName,counterpartyLei,refInstType,refIssuerName,refIssueTitle,refCusip,refIsin,refTicker,swapFlag,terminationDt,notionalAmt,swapCurCd,recFixedOrFloating,recDesc,pmntFixedOrFloating,pmntFloatingRtIndex,pmntFloatingRtSpread,pmntPmntAmt,pmntCurCdLeg,pmntRateTenor,pmntRateUnit
81369Y407-TRS-07/07/27-L-CLST,SWP,Clear Street LLC,549300KNQS43Y7TO3X67,otherRefInst,STATE STREET CONSUMER DISCRETIONARY SELECT SECTOR SPDR ETF,STATE STREET CONSUMER DISCRETIONARY SELECT SECTOR SPDR ETF,81369Y407,US81369Y4070,XLY,Y,2027-07-07,475391.84,USD,Other,Total return of State Street Consumer Discreti,Floating,USD-SOFR,0.44,475391.84,USD,Month,3
